"Year","State","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"167",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.","119202"," ","AVG"
"168",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112","0.113","AVG"
"169",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879","0.23","AVG"
"170",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712","0.024","AVG"
"171",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","0.089","AVG"
"172",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850"," ","AVG"
"173",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," ","AVG"
"174",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," ","AVG"
"175",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," ","AVG"
"176",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601","0.313","AVG"
"177",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PARAQUAT","61601"," ","AVG"
"178",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501","1.202","AVG"
"179",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," ","AVG"
"180",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ABAMECTIN","122804","0.019","AVG"
"181",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329","0.297","AVG"
"182",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","0.126","AVG"
"183",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701","0.034","AVG"
"184",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA","128924"," ","AVG"
"185",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENAZATE","586","0.496","AVG"
"186",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.109","AVG"
"187",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," ","AVG"
"188",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," ","AVG"
"189",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11","6519"," ","AVG"
"190",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91","6426"," ","AVG"
"191",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BUPROFEZIN","275100"," ","AVG"
"192",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," ","AVG"
"193",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CARBARYL","56801"," ","AVG"
"194",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE","90100","0.067","AVG"
"195",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHLORPYRIFOS","59101"," ","AVG"
"196",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," ","AVG"
"197",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE","90098","0.111","AVG"
"198",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CYFLUMETOFEN","138831","0.178","AVG"
"199",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ETOXAZOLE","107091","0.135","AVG"
"200",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE","104601"," ","AVG"
"201",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENPROPATHRIN","127901","0.286","AVG"
"202",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENPYROXIMATE","129131","0.103","AVG"
"203",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FLONICAMID","128016","0.085","AVG"
"204",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304","0.158","AVG"
"205",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","HELICOVERPA ZEA NPV","107300"," ","AVG"
"206",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","HEXYTHIAZOX","128849","0.177","AVG"
"207",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","0.515","AVG"
"208",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","MALATHION","57701","1.991","AVG"
"209",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE","121027","0.174","AVG"
"210",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NALED","34401","0.904","AVG"
"211",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NEEM OIL","25006","0.095","AVG"
"212",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NEEM OIL"," ","5.151","AVG"
"213",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NOVALURON","124002","0.059","AVG"
"214",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE","67501","0.478","AVG"
"215",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","POTASSIUM SALTS","79021"," ","AVG"
"216",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRETHRINS","69001","0.044","AVG"
"217",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRIDABEN","129105"," ","AVG"
"218",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRIPROXYFEN","129032","0.067","AVG"
"219",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SOYBEAN OIL","31605"," ","AVG"
"220",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINETORAM","110007","0.068","AVG"
"221",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINOSAD","110003","0.093","AVG"
"222",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPIROMESIFEN","24875","0.243","AVG"
"223",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SULFOXAFLOR","5210","0.069","AVG"
"224",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109","0.062","AVG"
"225",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064"," ","AVG"
"226",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL","61402"," ","AVG"
"227",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010"," ","AVG"
"228",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010"," ","AVG"
"229",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","BT KURSTAKI SA-12","6518"," ","AVG"
"230",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CAPRIC ACID","128955"," ","AVG"
"231",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CAPRYLIC ACID","128919"," ","AVG"
"232",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CHLOROPICRIN","81501","244.066","AVG"
"233",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","DICHLOROPROPENE","29001","83.557","AVG"
"234",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","FLUTRIAFOL","128940","0.112","AVG"
"235",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","GLIOCLADIUM VIRENS","129000"," ","AVG"
"236",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","HYDROGEN PEROXIDE","595"," ","AVG"
"237",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","IRON PHOSPHATE","34903","0.161","AVG"
"238",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","METALDEHYDE","53001"," ","AVG"
"239",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","METAM-POTASSIUM","39002","214.011","AVG"
"240",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","METAM-SODIUM","39003","228.063","AVG"
"241",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR","115002"," ","AVG"
"242",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","PEROXYACETIC ACID","63201"," ","AVG"
"243",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","POTASSIUM SILICATE","72606"," ","AVG"
"244",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809","0.191","AVG"
"245",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","TRICHODERMA VIRENS STRAIN G-41","176604"," ","AVG"
"246",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","NITROGEN"," ","6","AVG"
"247",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","PHOSPHATE"," ","8","AVG"
"248",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","POTASH"," ","5","AVG"
"249",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","SULFUR"," ","2","AVG"
"250",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","0.447","AVG"
"251",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082"," ","AVG"
"252",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," ","AVG"
"253",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS","6485"," ","AVG"
"254",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS SUBT. GB03","129068"," ","AVG"
"255",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," ","AVG"
"256",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BLAD","30006","0.54","AVG"
"257",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102","0.051","AVG"
"258",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BOSCALID","128008","0.508","AVG"
"259",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544"," ","AVG"
"260",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CAPTAN","81301","10.456","AVG"
"261",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," ","AVG"
"262",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER OCTANOATE","23306"," ","AVG"
"263",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYFLUFENAMID","555550","0.034","AVG"
"264",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","0.765","AVG"
"265",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847","0.25","AVG"
"266",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENHEXAMID","90209","1.163","AVG"
"267",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","0.51","AVG"
"268",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUOPYRAM","80302","0.224","AVG"
"269",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUXAPYROXAD","138009","0.361","AVG"
"270",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FOSETYL-AL","123301","18.136","AVG"
"271",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","ISOFETAMID","270000"," ","AVG"
"272",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MEFENOXAM","113502","1.215","AVG"
"273",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416"," ","AVG"
"274",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857","0.281","AVG"
"275",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PENTHIOPYRAD","90112","0.625","AVG"
"276",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000","0.149","AVG"
"277",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.","73508","2.908","AVG"
"278",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101","0.174","AVG"
"279",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","0.317","AVG"
"280",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRIMETHANIL","288201","0.883","AVG"
"281",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","QUINOLINE","55459","0.264","AVG"
"282",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS","6327"," ","AVG"
"283",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SULFUR","77501","26.646","AVG"
"284",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TETRACONAZOLE","120603","0.058","AVG"
"285",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL","102001","1.041","AVG"
"286",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","THIRAM","79801","5.064","AVG"
"287",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.","119202"," ","AVG"
"288",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN","129112","0.235","AVG"
"289",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE","128879","0.55","AVG"
"290",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CARFENTRAZONE-ETHYL","128712","0.074","AVG"
"291",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","0.217","AVG"
"292",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850"," ","AVG"
"293",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601"," ","AVG"
"294",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," ","AVG"
"295",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","NAPROPAMIDE","103001"," ","AVG"
"296",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601","0.428","AVG"
"297",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PARAQUAT","61601"," ","AVG"
"298",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PENDIMETHALIN","108501","1.84","AVG"
"299",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SULFENTRAZONE","129081"," ","AVG"
"300",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ABAMECTIN","122804","0.04","AVG"
"301",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACEQUINOCYL","6329","0.47","AVG"
"302",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","0.182","AVG"
"303",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","AZADIRACHTIN","121701","0.091","AVG"
"304",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BEAUVERIA BASSIANA","128924"," ","AVG"
"305",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENAZATE","586","0.978","AVG"
"306",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.346","AVG"
"307",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857","6523"," ","AVG"
"308",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351","6522"," ","AVG"
"309",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11","6519"," ","AVG"
"310",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91","6426"," ","AVG"
"311",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BUPROFEZIN","275100"," ","AVG"
"312",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534"," ","AVG"
"313",2019,"CALIFORNIA"," ","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CARBARYL","56801"," ","AVG"
