"Year","State","type","Process","Status","Measure","Chem","killer","Compound","Coumpound Value","Value","Stats"
"173",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","POTASH"," ","7"," AVG"
"174",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / APPLICATION","FERTILIZER"," ","SULFUR"," ","19"," AVG"
"175",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","0.385"," AVG"
"176",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"177",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479"," "," AVG"
"178",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," "," AVG"
"179",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","BOSCALID","128008","0.447"," AVG"
"180",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702","4.319"," AVG"
"181",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CAPTAN","81301","4.625"," AVG"
"182",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","2.615"," AVG"
"183",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501"," "," AVG"
"184",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," "," AVG"
"185",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","COPPER SULFATE","24401"," "," AVG"
"186",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","0.621"," AVG"
"187",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847"," "," AVG"
"188",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","0.133"," AVG"
"189",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," AVG"
"190",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","0.392"," AVG"
"191",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"192",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","METCONAZOLE","125619","0.136"," AVG"
"193",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416","4.967"," AVG"
"194",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," AVG"
"195",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," "," AVG"
"196",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101","0.237"," AVG"
"197",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PROTHIOCONAZOLE","113961"," "," AVG"
"198",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","0.227"," AVG"
"199",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"200",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TEBUCONAZOLE","128997"," "," AVG"
"201",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.","119202"," "," AVG"
"202",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","2,4-D"," "," "," AVG"
"203",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","AMMONIUM PELARGONATE","31802"," "," AVG"
"204",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," AVG"
"205",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CLORANSULAM-METHYL","129116"," "," AVG"
"206",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","DIURON","35505","1.36"," AVG"
"207",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","0.265"," AVG"
"208",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","1.339"," AVG"
"209",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE","417300"," "," AVG"
"210",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE AMM. SALT","103604"," "," AVG"
"211",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601","2.562"," AVG"
"212",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," "," AVG"
"213",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","ORYZALIN","104201","2.074"," AVG"
"214",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601"," "," AVG"
"215",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PARAQUAT","61601","0.966"," AVG"
"216",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","PENOXSULAM","119031"," "," AVG"
"217",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","SIMAZINE","80807","2.27"," AVG"
"218",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACEPHATE","103301"," "," AVG"
"219",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","0.135"," AVG"
"220",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","0.202"," AVG"
"221",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"222",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","DIAZINON","57801","0.612"," AVG"
"223",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"224",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304"," "," AVG"
"225",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","0.302"," AVG"
"226",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","MALATHION","57701","1.484"," AVG"
"227",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","METHOMYL","90301"," "," AVG"
"228",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PERMETHRIN","109701"," "," AVG"
"229",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","PHOSMET","59201","1.182"," AVG"
"230",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINETORAM","110007","0.099"," AVG"
"231",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","SPINOSAD","110003","0.15"," AVG"
"232",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109"," "," AVG"
"233",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","0.056"," AVG"
"234",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","ALKYL. DIM. BENZ. AM","69105"," "," AVG"
"235",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011"," "," AVG"
"236",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CYANAMID","14002"," "," AVG"
"237",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CYTOKININS","116801"," "," AVG"
"238",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","DECYLDIMETHYLOCTYL","69165"," "," AVG"
"239",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","DIDECYL DIM. AMMON.","69166"," "," AVG"
"240",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","DIMETHYLDIOCTYL","69149"," "," AVG"
"241",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","GIBBERELLIC ACID","43801","0.459"," AVG"
"242",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","INDAZIFLAM","80818"," "," AVG"
"243",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","INDOLEBUTYRIC ACID","46701"," "," AVG"
"244",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","MINERAL OIL","63502"," "," AVG"
"245",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"246",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","NITROGEN"," ","59"," AVG"
"247",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","PHOSPHATE"," ","47"," AVG"
"248",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","POTASH"," ","51"," AVG"
"249",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN LB / ACRE / YEAR","FERTILIZER"," ","SULFUR"," ","59"," AVG"
"250",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","2"," AVG"
"251",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"252",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479","1.2"," AVG"
"253",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," "," AVG"
"254",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","BOSCALID","128008","1.6"," AVG"
"255",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702","1.1"," AVG"
"256",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CAPTAN","81301","2.7"," AVG"
"257",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","1.1"," AVG"
"258",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501"," "," AVG"
"259",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," "," AVG"
"260",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","COPPER SULFATE","24401"," "," AVG"
"261",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","2.2"," AVG"
"262",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE","128847"," "," AVG"
"263",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FENBUCONAZOLE","129011","1.5"," AVG"
"264",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FENHEXAMID","90209"," "," AVG"
"265",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","FLUDIOXONIL","71503","2.1"," AVG"
"266",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","MEFENOXAM","113502"," "," AVG"
"267",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","METCONAZOLE","125619","1.6"," AVG"
"268",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","MONO-POTASSIUM SALT","76416","3.2"," AVG"
"269",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","MYCLOBUTANIL","128857"," "," AVG"
"270",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT","230000"," "," AVG"
"271",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PROPICONAZOLE","122101","1.6"," AVG"
"272",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PROTHIOCONAZOLE","113961"," "," AVG"
"273",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN","99100","1.6"," AVG"
"274",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","SULFUR","77501"," "," AVG"
"275",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","TEBUCONAZOLE","128997"," "," AVG"
"276",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","TRICHODERMA HARZ.","119202"," "," AVG"
"277",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","2,4-D"," "," "," AVG"
"278",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","AMMONIUM PELARGONATE","31802"," "," AVG"
"279",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","CLETHODIM","121011"," "," AVG"
"280",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","CLORANSULAM-METHYL","129116"," "," AVG"
"281",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","DIURON","35505","1.3"," AVG"
"282",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","FLUMIOXAZIN","129034","1.9"," AVG"
"283",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLUFOSINATE-AMMONIUM","128850","2"," AVG"
"284",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE","417300"," "," AVG"
"285",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE AMM. SALT","103604"," "," AVG"
"286",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT","103601","2.1"," AVG"
"287",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT","103613"," "," AVG"
"288",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","ORYZALIN","104201","1.2"," AVG"
"289",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","OXYFLUORFEN","111601"," "," AVG"
"290",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","PARAQUAT","61601","2.1"," AVG"
"291",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","PENOXSULAM","119031"," "," AVG"
"292",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","SIMAZINE","80807","1.2"," AVG"
"293",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ACEPHATE","103301"," "," AVG"
"294",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ACETAMIPRID","99050","1.5"," AVG"
"295",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","BIFENTHRIN","128825","2.2"," AVG"
"296",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329"," "," AVG"
"297",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","DIAZINON","57801","1.3"," AVG"
"298",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ESFENVALERATE","109303"," "," AVG"
"299",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE","122304"," "," AVG"
"300",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","IMIDACLOPRID","129099","2.5"," AVG"
"301",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","MALATHION","57701","2.1"," AVG"
"302",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","METHOMYL","90301"," "," AVG"
"303",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PERMETHRIN","109701"," "," AVG"
"304",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","PHOSMET","59201","1.4"," AVG"
"305",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPINETORAM","110007","1.7"," AVG"
"306",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","SPINOSAD","110003","1.9"," AVG"
"307",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","THIAMETHOXAM","60109"," "," AVG"
"308",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","INSECTICIDE","ZETA-CYPERMETHRIN","129064","2.2"," AVG"
"309",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","ALKYL. DIM. BENZ. AM","69105"," "," AVG"
"310",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","CUPRAMMONIUM ACETATE","36011"," "," AVG"
"311",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","CYANAMID","14002"," "," AVG"
"312",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","CYTOKININS","116801"," "," AVG"
"313",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","DECYLDIMETHYLOCTYL","69165"," "," AVG"
"314",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","DIDECYL DIM. AMMON.","69166"," "," AVG"
"315",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","DIMETHYLDIOCTYL","69149"," "," AVG"
"316",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","GIBBERELLIC ACID","43801","1.1"," AVG"
"317",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","INDAZIFLAM","80818"," "," AVG"
"318",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","INDOLEBUTYRIC ACID","46701"," "," AVG"
"319",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","MINERAL OIL","63502"," "," AVG"
"320",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","CHEMICAL","OTHER","REYNOUTRIA SACHALINE","55809"," "," AVG"
"321",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","FERTILIZER"," ","NITROGEN"," ","7.3"," AVG"
"322",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","FERTILIZER"," ","PHOSPHATE"," ","6.8"," AVG"
"323",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","FERTILIZER"," ","POTASH"," ","7"," AVG"
"324",2019,"GEORGIA","BEARING","APPLICATIONS","","MEASURED IN NUMBER","FERTILIZER"," ","SULFUR"," ","3.2"," AVG"
"325",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","AZOXYSTROBIN","128810","36"," AVG"
"326",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482"," "," AVG"
"327",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS","6479","6"," AVG"
"328",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE","11102"," "," AVG"
"329",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","BOSCALID","128008","39"," AVG"
"330",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CALCIUM POLYSULFIDE","76702","35"," AVG"
"331",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CAPTAN","81301","72"," AVG"
"332",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CHLOROTHALONIL","81901","11"," AVG"
"333",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER CHLORIDE HYD.","23501"," "," AVG"
"334",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE","23401"," "," AVG"
"335",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","COPPER SULFATE","24401"," "," AVG"
"336",2019,"GEORGIA","BEARING","TREATED","","MEASURED IN PCT OF AREA BEARING","CHEMICAL","FUNGICIDE","CYPRODINIL","288202","23"," AVG"
